"posterior_row","iteration","tree_no","map_within_draw","time_00","time_01","time_10","time_11"
669,969000,1,1,350.873783550093,30.4905512843471,306.485457720529,88.604357445031
670,970000,1,1,362.558500448277,27.5552964244218,298.345430302374,87.9949228249274
671,971000,1,1,356.297005465932,32.6249772163519,300.181804632063,87.3503626856528
672,972000,1,1,362.727375105464,27.2372179532074,299.620999022632,86.8685579186968
673,973000,1,1,361.389995326068,36.7594841743841,283.408129415944,94.8965410836043
674,974000,1,1,357.307296255926,32.9523947940217,297.572549174909,88.6219097751425
675,975000,1,1,359.553715057234,35.052342491916,287.440185566846,94.4079068840043
676,976000,1,1,355.117523347991,30.5574725125835,297.679526084468,93.0996280549569
677,977000,1,1,368.540273897254,26.5183826238269,289.055451041147,92.340042437772
678,978000,1,1,348.206532143018,39.7688433288283,294.161413543501,94.3173609846528
679,979000,1,1,363.233232929897,31.0063646670806,302.633124752299,79.581427650724
680,980000,1,1,360.368539613985,29.5382092904649,293.305737782807,93.2416633127432
681,981000,1,1,365.422256363485,29.3924764051476,291.941997264009,89.6974199673585
682,982000,1,1,362.585462170354,29.2296972596329,290.990524803273,93.6484657667408
683,983000,1,1,356.895684112829,37.2509692583155,291.833606047057,90.4738905817991
684,984000,1,1,360.978345839988,34.5512755040904,292.484085165876,88.4404434900453
685,985000,1,1,365.387115104222,31.8283141124585,289.464091710202,89.7746290731179
686,986000,1,1,370.955459661356,26.3111029771417,291.954635149505,87.232952211997
687,987000,1,1,352.78955049418,34.5174029489566,296.514401661323,92.6327948955406
688,988000,1,1,358.84094709292,30.4472991099273,291.351980612263,95.8139231848901
689,989000,1,1,369.552686251855,30.1409410954563,288.040222487641,88.7203001650474
690,990000,1,1,361.892914335138,31.5403189242459,289.143048648458,93.8778680921583
691,991000,1,1,365.416224581011,27.3350970444843,298.307597016926,85.3952313575787
692,992000,1,1,364.024848539965,24.6146059765502,304.089498229447,83.7251972540384
693,993000,1,1,363.754455465182,26.730415473148,291.028032380963,94.941246680707
694,994000,1,1,355.643672489262,31.5698267588134,299.30652127374,89.9341294781839
695,995000,1,1,355.542234458559,40.9263983926311,292.474487519368,87.5110296294421
696,996000,1,1,373.95674825603,30.0148907942014,282.894189411931,89.5883215378377
697,997000,1,1,367.148286956461,34.5268159693441,291.78246066318,82.9965864110156
698,998000,1,1,364.178021974306,25.5977427867553,301.9989271195,84.6794581194383
699,999000,1,1,360.004297903809,36.4392489701074,300.284116852851,79.7264862732327
700,1000000,1,1,369.025020633194,25.3981469475956,305.622757156372,76.4082252628384
701,1001000,1,1,365.25995881918,32.4850933239386,286.872331238567,91.8367666183141
702,1002000,1,1,360.008151081584,37.8437430604932,292.329077822851,86.2731780350725
703,1003000,1,1,368.424179330675,28.4519643748989,288.922925863363,90.6550804310625
704,1004000,1,1,365.022608122283,29.5845131395698,291.289068431749,90.5579603063981
705,1005000,1,1,354.950081424961,32.3375355039348,300.663139000514,88.5033940705905
706,1006000,1,1,363.220474309211,32.4017997944455,295.109052217629,85.7228236787148
707,1007000,1,1,363.367693152391,30.6207181786146,296.336257069761,86.1294815992336
708,1008000,1,1,364.787629080043,29.0086001440977,299.009015837183,83.6489049386763
709,1009000,1,1,361.370744704636,31.5146876982945,293.724943382348,89.8437742147215
710,1010000,1,1,357.622110460467,35.5748877815101,293.703295998952,89.5538557590702
711,1011000,1,1,371.098522334914,27.1216895961161,291.465520617683,86.768417451287
712,1012000,1,1,359.347142065167,29.8018336420357,291.087412705585,96.2177615872132
713,1013000,1,1,361.562970895657,33.966013720762,290.868061100321,90.0571042832608
714,1014000,1,1,363.57109923908,32.5138073261019,289.63995896266,90.7292844721587
715,1015000,1,1,368.194629314921,29.0713743726266,286.58246712116,92.605679191292
716,1016000,1,1,356.268328316936,37.7540586315856,287.200497704662,95.2312653468165
717,1017000,1,1,366.309483803407,34.0575637877408,291.039571280519,85.047531128333
718,1018000,1,1,361.959189641217,36.9740856837077,274.729372288977,102.791502386098
719,1019000,1,1,356.340210145894,34.0113331342807,305.328311435372,80.7742952844535
720,1020000,1,1,366.282744026807,31.8122982887273,286.006217358391,92.3528903260745
721,1021000,1,1,358.279206112418,31.146351613726,296.82192016797,90.2066721058851
722,1022000,1,1,351.32716823777,34.3035103769808,301.268096932031,89.5553744532177
723,1023000,1,1,364.288926966403,34.2009067112236,293.201366860258,84.7629494621152
724,1024000,1,1,365.28454831896,27.86725547082,292.87984329506,90.4225029151594
725,1025000,1,1,364.299505152597,35.9129216720835,287.344154359493,88.8975688158263
726,1026000,1,1,363.772342584776,32.8315566840692,284.081338369881,95.7689123612737
727,1027000,1,1,367.469026250722,29.909352137506,283.583116154431,95.4926554573406
728,1028000,1,1,358.465989296513,31.4213528541048,298.666743402818,87.9000644465642
729,1029000,1,1,360.485166176516,27.0726610408997,301.277931690014,87.6183910925696
730,1030000,1,1,360.5769622424,35.9133536438237,292.170559553574,87.7932745602021
731,1031000,1,1,351.906198356893,34.088803669598,303.946814562569,86.5123334109398
732,1032000,1,1,357.768153389691,35.4249539884876,289.722572510131,93.5384701116902
733,1033000,1,1,365.158078258697,32.2211884504342,294.937579554659,84.1373037362096
734,1034000,1,1,363.011025455583,32.7803374207975,294.736632207941,85.9261549156783
735,1035000,1,1,366.04846012372,30.8549483485057,283.316894088052,96.2338474397217
736,1036000,1,1,361.423884149795,29.1306444367929,293.572833887792,92.3267875256201
737,1037000,1,1,362.905281514013,37.2994808598087,288.313922497056,87.9354651291222
738,1038000,1,1,356.052653236117,37.1098415687635,299.356232210569,83.9354229845503
739,1039000,1,1,359.590420393891,37.3467999418152,296.351654823294,83.1652748409999
740,1040000,1,1,363.560248551372,31.4038621419992,289.593424048163,91.8966152584659
741,1041000,1,1,371.651255132922,28.3514693702524,280.786121593135,95.6653039036906
742,1042000,1,1,359.019038271765,33.6235482410753,300.794168650631,83.0173948365291
743,1043000,1,1,365.453052931931,27.0618074746907,293.53450009385,90.4047894995285
744,1044000,1,1,352.891436161009,36.6895281415343,294.078256971727,92.7949287257296
745,1045000,1,1,361.814553686633,32.674930454935,293.850325151025,88.1143407074066
746,1046000,1,1,358.37784181447,29.3324522743579,295.574417934229,93.1694379769432
747,1047000,1,1,363.311410846274,34.6700385203254,284.455792648067,94.0169079853338
748,1048000,1,1,370.23652233711,27.705781664897,290.917850294271,87.5939957037222
749,1049000,1,1,373.702636370143,24.3723233951574,291.576385421769,86.8028048129302
750,1050000,1,1,372.539100884018,34.4808587402924,274.884301404116,94.5498889715731
751,1051000,1,1,358.704917719231,33.8314408752999,296.098805633222,87.8189857722473
752,1052000,1,1,359.159047953109,34.3097946748066,281.283076777654,101.70223059443
753,1053000,1,1,362.547727804776,34.0521916062522,287.667652242403,92.1865783465686
754,1054000,1,1,359.872818639988,32.6685508866509,286.909142253969,97.0036382193913
755,1055000,1,1,360.924418901034,31.6433549957014,298.277797404883,85.6085786983816
756,1056000,1,1,355.515346926734,33.9574818246903,292.891827938358,94.0894933102174
757,1057000,1,1,357.230218711549,33.1023276563139,300.203292106414,85.9183115257239
758,1058000,1,1,365.793118433028,32.866199502421,288.800695480998,88.9941365835527
759,1059000,1,1,359.445595908098,28.7540886600222,290.101357274805,98.1531081570741
760,1060000,1,1,358.123845856014,35.9277031118175,282.567643453526,99.8349575786418
761,1061000,1,1,357.328018371846,29.7756939218289,304.59642211579,84.7540155905354
762,1062000,1,1,356.648871350267,29.1667505721986,298.511882558564,92.1266455189696
763,1063000,1,1,365.184590094529,34.9903385976899,282.757228291103,93.5219930166779
764,1064000,1,1,369.757195515037,31.3268972561144,286.744586046066,88.6254711827826
765,1065000,1,1,357.601134845513,35.8439002051377,288.372278148424,94.6368368009251
766,1066000,1,1,362.511227223171,32.9454797563936,293.54760049766,87.4498425227753
767,1067000,1,1,363.123604645075,32.7080636834032,293.975287552911,86.6471941186101
768,1068000,1,1,363.535657874202,33.5345712998214,292.344160703693,87.0397601222835
769,1069000,1,1,371.106490248438,26.6961823408639,291.702433030395,86.9490443803025
770,1070000,1,1,357.751315642276,34.4958007602836,293.156627243792,91.0504063536479
771,1071000,1,1,365.447038251632,32.4120613791349,283.769817044766,94.8252333244671
772,1072000,1,1,359.533066278229,35.7342963751766,289.439477553643,91.747309792951
773,1073000,1,1,370.204580086258,26.2769525639214,293.884558185654,86.0880591641662
774,1074000,1,1,356.821028741363,31.8283227073504,294.945462417268,92.859336134019
775,1075000,1,1,354.937501961966,33.8556442618958,287.762032136627,99.8989716395114
776,1076000,1,1,366.294716275202,29.8902436527716,283.735925400764,96.5332646712627
777,1077000,1,1,356.847748007527,38.5647972984154,299.41549228872,81.6261124053376
778,1078000,1,1,366.115029419922,28.8360696315952,287.225885767112,94.277165181371
779,1079000,1,1,358.533327739227,33.2304162389075,293.637177564411,91.0532284574552
780,1080000,1,1,360.542229926191,30.5481254432911,294.556407434451,90.8073871960671
781,1081000,1,1,365.70430434619,27.9651832279727,307.399868857355,75.3847935684821
782,1082000,1,1,361.724970255599,29.1757352472758,297.178453984677,88.3749905124479
783,1083000,1,1,358.300146982544,31.1939995161599,294.851271548036,92.1087319532603
784,1084000,1,1,361.981982462197,36.2022638611757,286.520648690931,91.7492549856965
785,1085000,1,1,367.412493600264,37.5042482897835,285.216213121254,86.3211949886984
786,1086000,1,1,367.03938512026,31.112355775664,287.472672127876,90.8297369761995
787,1087000,1,1,359.603151150943,34.4572888289201,298.29663819801,84.0970718221269
788,1088000,1,1,357.545794241747,35.6313852908072,296.840550733663,86.4364197337827
789,1089000,1,1,365.570591831386,28.7626545046357,291.38799930801,90.7329043559681
790,1090000,1,1,365.553716819075,27.2085925996039,295.624004822807,88.0678357585145
791,1091000,1,1,366.043561200308,33.8032453480446,295.161725041293,81.4456184103545
792,1092000,1,1,370.660201881322,29.2412663781349,276.881237578029,99.6714441625139
793,1093000,1,1,361.511743390107,35.3569145178756,293.817911696881,85.7675803951366
794,1094000,1,1,361.387173674111,32.8760101984293,286.181315694189,96.0096504332711
795,1095000,1,1,355.367322918154,36.9600730986894,293.460785325586,90.6659686575708
796,1096000,1,1,360.507574097232,33.2745717926097,289.695505879405,92.9764982307524
797,1097000,1,1,359.673008185843,35.9672964751799,289.320075512126,91.4937698268512
798,1098000,1,1,364.373148222128,28.9638910581821,282.810594137414,100.306516582276
799,1099000,1,1,361.930729390615,39.3019666603843,285.5413945193,89.6800594297006
800,1100000,1,1,360.46348348409,32.2006622179644,298.033145338891,85.7568589590544
801,1101000,1,1,360.798561258468,30.67203209303,303.052527571362,81.9310290771398
802,1102000,1,1,349.85042946012,41.8604816758785,294.035083901894,90.7081549621074
803,1103000,1,1,362.624268118469,32.3613627756652,294.2171715532,87.2513475526658
804,1104000,1,1,373.457685347272,24.0410959810068,292.273563916872,86.6818047548494
805,1105000,1,1,363.078691920385,30.174301106732,288.531837080742,94.6693198921413
806,1106000,1,1,362.062883663424,33.4074782774332,295.327304290138,85.6564837690049
807,1107000,1,1,352.038553721647,36.187798252657,298.787757823219,89.4400402024771
808,1108000,1,1,360.813438766191,34.7217093370685,287.731289050604,93.1877128461367
809,1109000,1,1,362.978335267723,30.7901002835688,280.41412097696,102.271593471748
810,1110000,1,1,362.636663107434,34.9846208984101,276.174487958662,102.658378035493
811,1111000,1,1,366.566409928205,31.3856052990745,287.762326410551,90.7398083621692
812,1112000,1,1,361.196265760602,31.9090387978345,290.996876606905,92.3519688346594
813,1113000,1,1,359.054517170076,33.6747395017043,292.154581461041,91.5703118671783
814,1114000,1,1,363.060473482618,26.1541219895999,300.045266472237,87.1942880555445
815,1115000,1,1,354.513726698944,35.6283012225362,298.634589689167,87.6775323893528
816,1116000,1,1,363.068354890481,29.353907036566,286.742198143476,97.2896899294771
817,1117000,1,1,368.645421193674,31.339862945426,288.18158412939,88.2872817315099
818,1118000,1,1,357.267525946059,37.0881415228354,293.1568414911,88.9416410400049
819,1119000,1,1,356.05175952913,36.425546528407,296.585859040301,87.3909849021613
820,1120000,1,1,364.109778936654,33.1457192560069,286.536800273399,92.6618515339404
821,1121000,1,1,364.349919566039,28.0528145228556,299.19081252952,84.8606033815856
822,1122000,1,1,356.249559632798,35.0199832753221,293.967155747151,91.2174513447289
823,1123000,1,1,362.10242069519,29.9901402340904,293.964490579624,90.3970984910955
824,1124000,1,1,363.35395162318,34.982479017625,285.480317826041,92.6374015331546
825,1125000,1,1,350.489779564183,34.9875816576949,302.661243167509,88.3155456106133
826,1126000,1,1,361.244997612527,34.370719027666,298.124465957811,82.7139674019968
827,1127000,1,1,363.002290328228,36.1120335863419,286.483373930322,90.8564521551082
828,1128000,1,1,368.426059802235,26.6198532419409,297.523669856737,83.8845670990873
829,1129000,1,1,362.330753040097,35.3374019055256,293.374038104115,85.4119569502626
830,1130000,1,1,380.796926490853,25.3309360144962,290.41107873707,79.915208757581
831,1131000,1,1,358.39028112787,28.4987526603402,297.502822910236,92.0622933015535
832,1132000,1,1,360.915952905418,32.4053649755359,297.293278017922,85.8395541011244
833,1133000,1,1,365.770439095743,35.1493066313364,280.011864786856,95.5225394860642
834,1134000,1,1,362.530629792396,29.2970013453668,299.940481315494,84.6860375467426
835,1135000,1,1,353.832619780864,32.097048728333,300.625670166945,89.8988113238584
836,1136000,1,1,355.119126630237,33.9776821289943,292.810387815302,94.546953425467
837,1137000,1,1,362.699535323537,32.9648082204492,291.185713138367,89.6040933176469
838,1138000,1,1,367.545226677522,29.1238239420594,294.19921309156,85.585886288858
839,1139000,1,1,354.621589998154,32.3415739953723,309.591024238717,79.899961767757
840,1140000,1,1,363.635994132122,34.5395869546092,284.321623908394,93.9569450048743
841,1141000,1,1,353.005748558227,36.7646164536265,292.643228036644,94.0405569515022
842,1142000,1,1,367.622301698437,32.7923313291013,285.230210482945,90.8093064895169
843,1143000,1,1,360.55291335593,28.3734580530157,288.811885088774,98.7158935022806
844,1144000,1,1,370.35637628695,30.2250526284114,292.166810677009,83.70591040763
845,1145000,1,1,366.510879603284,34.3811597533819,285.041969749123,90.5201408942104
846,1146000,1,1,367.757641639977,29.8802217530787,288.774451087603,90.0418355193409
847,1147000,1,1,364.511460037792,36.9374191863596,290.359156692759,84.646114083089
848,1148000,1,1,366.092945954753,23.5576783197732,294.027976961645,92.7755487638287
849,1149000,1,1,358.625667659025,28.2838698893631,300.851929353412,88.6926830982
850,1150000,1,1,359.967997510686,38.342065741837,285.117389975782,93.0266967716946
851,1151000,1,1,357.088877777218,33.8663223003225,299.173245883227,86.3257040392321
852,1152000,1,1,357.775787309954,37.4336484597346,294.378078528839,86.8666357014721
853,1153000,1,1,361.523387211868,30.0627682371462,293.338083413652,91.5299111373343
854,1154000,1,1,365.80818483761,35.9559336632699,288.538133427067,86.1518980720528
855,1155000,1,1,360.239704120878,34.0356393740774,292.796871561231,89.3819349438134
856,1156000,1,1,366.165178805949,31.6773917725253,292.713674220753,85.8979052007728
857,1157000,1,1,365.610997423957,34.5696088630208,287.566895270533,88.7066484424894
858,1158000,1,1,362.755933031404,32.21510318602,293.346478269337,88.1366355132396
859,1159000,1,1,362.63955721986,24.5523371650744,290.082603680693,99.1796519343728
860,1160000,1,1,356.80952793959,33.4567017906087,289.095798070774,97.0921221990273
861,1161000,1,1,359.773201381336,31.7385450161362,291.031440120275,93.9109634822534
862,1162000,1,1,356.789294404031,37.477845709196,278.901519865044,103.285490021729
863,1163000,1,1,360.253463494053,33.892324085767,292.611639680273,89.6967227399071
864,1164000,1,1,360.89473653252,35.682546307487,290.770132227741,89.1067349322521
865,1165000,1,1,362.977051523663,29.2603489871865,293.267911092151,90.9488383969992
866,1166000,1,1,359.884373915051,31.4084607075061,298.129401979868,87.0319133975753
867,1167000,1,1,364.381403027957,24.8942385657427,307.078393309529,80.1001150967716
868,1168000,1,1,365.907025620201,25.8308155997257,297.014543173618,87.7017656064554
869,1169000,1,1,366.121533922135,35.2264179459094,278.787294939384,96.3189031925717
870,1170000,1,1,370.318855876768,32.7009264890033,278.262046759844,95.1723208743843
871,1171000,1,1,364.518881875671,27.3170924243207,296.135229265276,88.4829464347324
872,1172000,1,1,355.727765037517,31.6579999990296,307.772187241315,81.2961977221383
873,1173000,1,1,360.20512430767,29.7358305575158,294.249849492245,92.2633456425699
874,1174000,1,1,365.289624755199,33.9883114709651,292.920553532961,84.2556602408754
875,1175000,1,1,370.897246824568,26.6519095830865,288.657068828445,90.2479247639006
876,1176000,1,1,350.584707617463,31.5269125918676,297.767218164486,96.5753116261833
877,1177000,1,1,359.916035248996,33.7044525439994,282.397593671556,100.436068535449
878,1178000,1,1,356.24628249794,29.109857704531,299.560117373819,91.5378924237097
879,1179000,1,1,363.592431459577,27.333899299397,307.681559068918,77.8462601721075
880,1180000,1,1,364.856932788828,32.1909290880849,286.904528420215,92.5017597028726
881,1181000,1,1,367.86171992178,27.7645801789023,288.899753365873,91.9280965334447
882,1182000,1,1,362.646071113788,26.4525711217823,282.829187385307,104.526320379123
883,1183000,1,1,368.690014747419,28.8576152210944,292.284745388447,86.62177464304
884,1184000,1,1,355.662113380345,35.0641749863128,288.55712317385,97.1707384594913
885,1185000,1,1,359.353869350279,33.7957919098263,301.350776844057,81.9537118958374
886,1186000,1,1,363.265406812716,32.3608939712012,296.875481832023,83.9523673840592
887,1187000,1,1,371.53011423151,26.9564417152192,286.122999428655,91.8445946246164
888,1188000,1,1,364.307951857154,29.7191045303828,287.487287736218,94.9398058762458
889,1189000,1,1,370.374668126245,26.5724481377318,287.018376159428,92.4886575765948
890,1190000,1,1,355.907079784003,33.6478101236215,294.035276919143,92.8639831732327
891,1191000,1,1,347.405074112684,31.8061070781788,299.237746815084,98.0052219940536
892,1192000,1,1,365.598706293574,32.2423797187776,289.218056540239,89.3950074474098
893,1193000,1,1,363.960981499071,28.817927015585,291.1303847886,92.5448566967442
894,1194000,1,1,355.661516127017,37.6491403508619,283.593013523707,99.5504799984139
895,1195000,1,1,364.498743001173,32.1786535250296,296.981792097548,82.7949613762502
896,1196000,1,1,357.472643776532,38.0951242590603,289.713595919173,91.1727860452351
897,1197000,1,1,359.086791006598,34.6789029127461,291.263246440727,91.425209639929
898,1198000,1,1,361.125341927169,32.6053183321926,293.854680200533,88.868809540105
899,1199000,1,1,365.73118802972,28.004030294471,289.54093472675,93.1779969490584
900,1200000,1,1,355.855074912089,30.8269400833481,302.50504059724,87.2670944073227
901,1201000,1,1,356.073899015272,36.7393992223698,295.415722268098,88.225129494261
902,1202000,1,1,362.889737685375,31.8971683108283,291.989575452362,89.6776685514345
903,1203000,1,1,360.598708002951,37.3494751280567,295.171790692913,83.3341761760792
904,1204000,1,1,360.238412909195,32.4114917876622,292.183126093131,91.6211192100117
905,1205000,1,1,359.154556375754,37.388872858844,288.721941098633,91.188779666769
906,1206000,1,1,357.611925665259,35.1185688349856,296.877960006849,86.8456954929057
907,1207000,1,1,368.839315438176,27.8436784310102,292.515335347269,87.2558207835455
908,1208000,1,1,364.766626397195,33.1908068251374,289.302526494416,89.1941902832519
909,1209000,1,1,358.811000859512,36.5089015970131,291.424712577635,89.7095349658404
910,1210000,1,1,368.449113359636,27.6758135535587,284.965190113565,95.3640329732404
911,1211000,1,1,367.496123695552,26.9594744609214,300.620182491221,81.3783693523061
912,1212000,1,1,371.615268935996,24.3833464820138,290.891245270806,89.5642893111839
913,1213000,1,1,353.232341161239,35.0833916606714,298.271552153182,89.866865024908
914,1214000,1,1,365.543146439158,35.1164800507447,293.411210635194,82.3833128749031
915,1215000,1,1,353.949181471743,34.8716051735326,289.642998106811,97.9903652479138
916,1216000,1,1,359.997179253204,33.7733084365438,295.399280898027,87.2843814122252
917,1217000,1,1,359.7771182069,30.2232622472671,293.875497822188,92.578271723645
918,1218000,1,1,359.403714728269,28.5677537094694,297.436881619751,91.0457999425098
919,1219000,1,1,369.505040895527,24.3092413803814,298.259817031892,84.3800506921999
920,1220000,1,1,365.103659227549,30.4451237402378,294.355525252899,86.5498417793146
921,1221000,1,1,361.442673744411,30.4595297045841,302.412234389503,82.1397121615018
922,1222000,1,1,353.450194587876,34.7928886763446,291.639924836396,96.5711418993837
923,1223000,1,1,355.829986512532,32.6259132082101,294.318832571348,93.6794177079093
924,1224000,1,1,353.103452819749,32.7902954156602,297.969272637028,92.5911291275632
925,1225000,1,1,364.409013692129,29.4164655786599,290.856167192436,91.7725035367755
926,1226000,1,1,358.991768173542,33.043097346335,294.037706788102,90.3815776920209
927,1227000,1,1,357.854293226552,32.7818064669377,297.77244732051,88.0456029860006
928,1228000,1,1,356.834259224108,25.6553368293981,300.91203634011,93.0525176063838
929,1229000,1,1,365.063096780685,29.0098504558978,293.330447784138,89.050754979279
930,1230000,1,1,358.109596310467,32.7188289220282,293.354194474697,92.2715302928079
931,1231000,1,1,356.937701503019,36.0923312790141,289.495285638954,93.9288315790132
932,1232000,1,1,362.454284010125,35.1114476305563,288.837674271785,90.0507440875339
933,1233000,1,1,355.515987745605,38.3876598788176,299.129631806731,83.4208705688469
934,1234000,1,1,359.809882230543,28.276912219199,298.57008882376,89.797266726498
935,1235000,1,1,357.339181353326,38.6731320155318,299.914536565901,80.5273000652418
936,1236000,1,1,355.82851498108,36.1684386683145,300.416913458369,84.0402828922368
937,1237000,1,1,367.966269955935,26.2741571524642,293.484781876769,88.7289410148318
938,1238000,1,1,370.428868174417,33.2388482815095,280.470384766496,92.3160487775784
939,1239000,1,1,362.2241002966,34.3147030317988,292.974716730545,86.9406299410561
940,1240000,1,1,364.076315935561,28.3304364103924,290.569871462157,93.4775261918896
941,1241000,1,1,365.045068227499,30.828771729621,288.430001572587,92.1503084702929
942,1242000,1,1,360.514410744286,36.4377777372523,277.860734956328,101.641226562133
943,1243000,1,1,355.742439100241,33.6004450158028,291.958559074511,95.1527068094446
944,1244000,1,1,354.951809975862,34.8532763424722,300.782330911037,85.866732770628
945,1245000,1,1,364.586585922314,31.3420296265087,285.765804187898,94.7597302632785
946,1246000,1,1,363.761390619379,33.4140122841785,287.829504392903,91.4492427035403
947,1247000,1,1,363.298712245804,24.6001686111463,306.696089225452,81.8591799175982
948,1248000,1,1,366.919755272768,32.3221664168071,288.925467696089,88.2867606143358
949,1249000,1,1,356.972234820757,36.3812676195918,285.956932208219,97.1437153514317
950,1250000,1,1,359.81857010679,35.0700042400287,292.816729669543,88.7488459836383
951,1251000,1,1,356.961940603116,34.566572857138,295.261135626203,89.664500913543
952,1252000,1,1,356.997022160032,38.0071456346713,286.70764718839,94.7423350169069
953,1253000,1,1,364.55827311225,26.4602541525595,291.575008554513,93.8606141806779
954,1254000,1,1,361.241376356712,32.7946842059889,291.853499369201,90.5645900680978
955,1255000,1,1,360.680141757929,31.328816989739,288.090365162967,96.354826089365
956,1256000,1,1,354.179020969456,34.46636310255,298.793417699415,89.0153482285792
957,1257000,1,1,381.567532595089,29.0944412911962,276.545219425758,89.2469566879571
958,1258000,1,1,357.864777617541,36.4931723699937,293.250486975646,88.8457130368194
959,1259000,1,1,361.12789288363,30.9076430702871,301.481076835007,82.9375372110762
960,1260000,1,1,372.503108913541,34.5793135314411,273.982907820197,95.3888197348209
961,1261000,1,1,362.897650356455,31.538202421574,296.49169497938,85.5266022425913
962,1262000,1,1,363.281118446037,30.2168190767427,291.388344137975,91.5678683392458
963,1263000,1,1,361.612999572092,33.5466828755371,298.867250527757,82.4272170246133
964,1264000,1,1,370.058206211369,29.2006950207133,285.908032262311,91.287216505607
965,1265000,1,1,356.237204000468,33.2695278005626,307.504122149434,79.4432960495356
966,1266000,1,1,363.290093836614,28.1670763141946,295.437523721797,89.5594561273942
967,1267000,1,1,361.65562614973,33.1143092819163,283.337150504721,98.3470640636327
968,1268000,1,1,358.211245053965,31.1583930790778,291.00650751164,96.078004355317
969,1269000,1,1,363.144532812089,29.5617212741535,292.457657881098,91.29023803266
970,1270000,1,1,359.301354095104,28.369598355231,289.232946275476,99.5502512741898
971,1271000,1,1,367.509305382713,34.7285408672317,288.69987026616,85.5164334838952
972,1272000,1,1,363.575610553585,23.5538275010858,301.785160318345,87.5395516269842
973,1273000,1,1,357.720797980235,32.6493991707261,292.895031059444,93.1889217895947
974,1274000,1,1,360.17574107284,34.9109420280364,294.505049963298,86.8624169358263
975,1275000,1,1,354.600325822428,33.1329628688611,298.621394185035,90.0994671236762
976,1276000,1,1,359.203308913677,27.9665731173524,300.144840404169,89.139427564801
977,1277000,1,1,360.070543256997,32.0465908156687,285.76392655403,98.5730893733036
978,1278000,1,1,359.336676234102,34.1719141342542,299.112521478477,83.8330381531673
979,1279000,1,1,361.190577976671,29.9889164400521,296.329505656313,88.9451499269636
980,1280000,1,1,352.691801534281,37.5656666126108,295.557100930971,90.6395809221378
981,1281000,1,1,352.934618765666,34.4287061898625,300.196559650013,88.8942653944576
982,1282000,1,1,367.966461212225,31.0760592157547,282.702203927949,94.7094256440718
983,1283000,1,1,356.325870045087,35.7505987423742,292.188885051554,92.1887961609844
984,1284000,1,1,363.916849823132,29.3875237499472,292.185352257481,90.9644241694398
985,1285000,1,1,358.689923698812,32.6937079876955,294.384504624293,90.6860136891991
986,1286000,1,1,347.566331117289,40.6486171914404,290.263776935822,97.9754247554485
987,1287000,1,1,368.41826304174,28.4059587882916,287.690978178263,91.9389499917053
988,1288000,1,1,364.20564169283,33.7854036820854,283.577908092214,94.8851965328705
989,1289000,1,1,360.211376113975,30.034796316784,293.320552720389,92.8874248488522
990,1290000,1,1,368.158153639656,31.2263853692422,284.888681813193,92.1809291779082
991,1291000,1,1,357.734310435247,31.0771349794237,293.086023362861,94.5566812224676
992,1292000,1,1,361.327102959692,35.9191493837607,290.928387692675,88.2795099638717
993,1293000,1,1,359.560650579876,34.0602700819193,290.489251670454,92.343977667751
994,1294000,1,1,351.803053078095,38.1657643998672,300.43034048423,86.0549920378081
995,1295000,1,1,365.751244141951,33.1918902516748,292.126507550007,85.3845080563681
996,1296000,1,1,360.974358939046,33.379441054037,290.439327570538,91.6610224363796
997,1297000,1,1,357.261259540004,28.821041768199,285.066737493043,105.305111198754
998,1298000,1,1,365.931163896849,26.2994067655875,298.648470146838,85.575109190725
999,1299000,1,1,367.349013578759,27.4109039805319,296.50405172661,85.1901807140994
1000,1300000,1,1,364.957351718927,32.9246746052112,288.293883341309,90.2782403345529
1001,1301000,1,1,361.810565829947,34.2006793786873,289.293268319978,91.1496364713871
1002,1302000,1,1,372.060385903423,27.5251737571801,282.191714715733,94.6768756236633
1003,1303000,1,1,363.797250028575,28.1880006027147,299.776288245819,84.6926111228913
1004,1304000,1,1,357.812406312274,35.9952432035619,285.057697293493,97.5888031906714
1005,1305000,1,1,360.205172010884,32.4043074851929,292.439155572685,91.4055149312379
1006,1306000,1,1,365.89025095915,31.8165454646184,294.263340618319,84.4840129579127
1007,1307000,1,1,366.041536826283,30.4587675021585,284.452841326493,95.5010043450654
1008,1308000,1,1,353.099852893118,30.0120171206291,299.251306440375,94.090973545877
1009,1309000,1,1,358.001291938517,34.0684661079397,294.019959968013,90.3644319855304
1010,1310000,1,1,363.794363042206,28.5537401569992,288.074263800386,96.0317830004092
1011,1311000,1,1,370.052300443314,29.3740589569451,281.986959085373,95.0408315143679
1012,1312000,1,1,357.362614416392,35.0346578823931,290.894388914565,93.1624887866502
1013,1313000,1,1,358.197458475999,31.1764156146744,297.070640240158,90.009635669168
1014,1314000,1,1,363.06964017517,33.874819688696,298.577422141591,80.9322679945424
1015,1315000,1,1,359.774358535375,35.5694259323424,281.837175216762,99.2731903155207
1016,1316000,1,1,355.770115924301,36.2110403396943,288.07064870917,96.4023450268353
1017,1317000,1,1,369.709622712438,27.3556832054301,290.886005788412,88.5028382937201
1018,1318000,1,1,358.3344998407,31.4297775256137,294.725612181816,91.9642604518708
1019,1319000,1,1,357.93194974385,31.286133949985,301.763202518613,85.4728637875515
